file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	paired.end	background	reads.per.mb.bpr	coverage.bpr	gene
wrn-1-100uv-f11-r3-c5_S509_.processed.bam	2	G	0.021777339	0.109253786	0.187494311	0.183424484	se	0.023480089	263	1.84	WRN
wrn-1-100uv-f11-r3-c6_S510_.processed.bam	2	G	0.025423489	0.114935119	0.180062641	0.178917716	se	0.034067411	304	2.16	WRN
wrn-1-100uv-f11-r4-c1_S512_.processed.bam	2	G	0.018064193	0.15215493	0.205010476	0.200028217	se	0.020951724	222	1.53	WRN
wrn-1-100uv-f11-r4-c2_S513_.processed.bam	2	G	0.003559213	0.409773018	0.250223556	0.243208333	se	0.090532757	34	0.29	WRN
wrn-1-100uv-f11-r4-c3_S514_.processed.bam	2	G	0.022805396	0.107205494	0.184746083	0.180012269	se	0.038162697	283	1.97	WRN
wrn-1-100uv-f11-r4-c5_S516_.processed.bam	2	G	0.015349147	0.127296055	0.176452499	0.174898946	se	0.019249622	182	1.29	WRN
wrn-1-100uv-f11-r4-c6_S517_.processed.bam	2	G	0.020055968	0.112483087	0.196244255	0.190220107	se	0.023499406	247	1.71	WRN
wrn-1-100uv-f11-r5-c1_S519_.processed.bam	2	G	0.023711652	0.107913695	0.189122383	0.186874239	se	0.022520799	282	2.01	WRN
wrn-1-100uv-f11-r5-c2_S520_.processed.bam	2	G	0.024094843	0.125070483	0.210046609	0.2029485	se	0.048551509	297	2.06	WRN
wrn-1-100uv-f11-r5-c3_S521_.processed.bam	2	G	0.02569588	0.107462185	0.219468145	0.205686373	se	0.025207099	322	2.17	WRN
wrn-1-100uv-f11-r5-c4_S522_.processed.bam	2	G	0.017067799	0.119057466	0.182837247	0.179930962	se	0.024021318	212	1.49	WRN
wrn-1-100uv-f11-r5-c5_S523_.processed.bam	2	G	0.017807468	0.123864177	0.191812222	0.189185827	se	0.046950081	212	1.5	WRN
wrn-1-100uv-f11-r5-c6_S524_.processed.bam	2	G	0.0199261	0.111475973	0.18421952	0.180648758	se	0.048093719	244	1.71	WRN
wrn-1-100uv-f11-r6-c1_S526_.processed.bam	2	G	0.011138441	0.135853083	0.20107774	0.19725564	se	0.02203348	135	0.95	WRN
wrn-1-100uv-f11-r6-c2_S527_.processed.bam	2	G	0.021213688	0.121275557	0.194814192	0.19080649	se	0.022301327	275	1.89	WRN
wrn-1-100uv-f11-r6-c4_S529_.processed.bam	2	G	0.015229884	0.156934313	0.214601373	0.211992648	se	0.094446983	206	1.41	WRN
wrn-1-200uv-f12-r1-c2_S541_.processed.bam	2	G	0.027150541	0.10354666	0.183976422	0.179946815	se	0.022817087	337	2.33	WRN
wrn-1-200uv-f12-r1-c3_S542_.processed.bam	2	G	0.026921973	0.12129011	0.212555068	0.206735407	se	0.022477585	332	2.28	WRN
wrn-1-200uv-f12-r1-c4_S543_.processed.bam	2	G	0.03826328	0.096489289	0.21715609	0.195906524	se	0.017085371	486	3.23	WRN
wrn-1-200uv-f12-r1-c5_S544_.processed.bam	2	G	0.030735029	0.117311348	0.203419171	0.19887914	se	0.056268085	371	2.59	WRN
wrn-1-200uv-f12-r1-c6_S545_.processed.bam	2	G	0.029667563	0.103729115	0.190008182	0.182419075	se	0.022724518	369	2.52	WRN
wrn-1-200uv-f12-r2-c2_S548_.processed.bam	2	G	0.015531019	0.123740783	0.204358197	0.19772002	se	0.020669512	185	1.3	WRN
wrn-1-200uv-f12-r2-c4_S550_.processed.bam	2	G	0.013448238	0.118405112	0.209980665	0.199819029	se	0.026655862	191	1.26	WRN
wrn-1-200uv-f12-r2-c5_S551_.processed.bam	2	G	0.0029819	0.390365603	0.243885668	0.240937614	se	0.08950555	32	0.26	WRN
wrn-1-200uv-f12-r2-c6_S552_.processed.bam	2	G	0.031188994	0.127223974	0.189896461	0.188758292	se	0.037271258	380	2.68	WRN
wrn-1-200uv-f12-r3-c2_S555_.processed.bam	2	G	0.024924428	0.10663274	0.214050163	0.195713877	se	0.028836319	327	2.16	WRN
wrn-1-200uv-f12-r3-c4_S557_.processed.bam	2	G	0.016533118	0.120093038	0.209117409	0.200176056	se	0.017670795	209	1.43	WRN
wrn-1-200uv-f12-r3-c5_S558_.processed.bam	2	G	0.02568482	0.105369182	0.203166353	0.194811051	se	0.021408971	320	2.19	WRN
wrn-1-200uv-f12-r3-c6_S559_.processed.bam	2	G	0.028080045	0.106923643	0.175590646	0.173509272	se	0.019171818	345	2.4	WRN
wrn-1-200uv-f12-r4-c1_S561_.processed.bam	2	G	0.027836726	0.103443425	0.172576133	0.171272121	se	0.025644426	334	2.36	WRN
wrn-1-200uv-f12-r4-c2_S562_.processed.bam	2	G	0.032500124	0.10304486	0.181959417	0.181428286	se	0.025377442	389	2.75	WRN
wrn-1-200uv-f12-r4-c3_S563_.processed.bam	2	G	0.034465145	0.108682297	0.190346209	0.18587249	se	0.023703808	417	2.89	WRN
wrn-1-200uv-f12-r4-c4_S564_.processed.bam	2	G	0.026882035	0.112576188	0.198088743	0.19619554	se	0.023234433	328	2.3	WRN
wrn-1-200uv-f12-r4-c6_S566_.processed.bam	2	G	0.030938264	0.132368786	0.189939305	0.188651463	se	0.106084959	375	2.63	WRN
wrn-1-200uv-f12-r5-c1_S568_.processed.bam	2	G	0.023839397	0.10798675	0.197337729	0.189408706	se	0.015073025	287	1.99	WRN
wrn-1-200uv-f12-r5-c2_S569_.processed.bam	2	G	0.027010725	0.118470228	0.205726752	0.198959443	se	0.03821666	331	2.28	WRN
wrn-1-200uv-f12-r5-c3_S570_.processed.bam	2	G	0.030494208	0.129509596	0.189198791	0.188364145	se	0.043368981	361	2.56	WRN
wrn-1-200uv-f12-r5-c4_S571_.processed.bam	2	G	0.029981307	0.101319659	0.188568608	0.184473425	se	0.020489001	364	2.52	WRN
wrn-1-200uv-f12-r5-c6_S573_.processed.bam	2	G	0.022727249	0.162258749	0.203759873	0.203540012	se	0.078282768	262	1.89	WRN
wrn-1-200uv-f12-r6-c1_S575_.processed.bam	2	G	0.012814637	0.127869497	0.194439494	0.189108787	se	0.013283527	157	1.09	WRN
wrn-1-200uv-f12-r6-c2_S576_.processed.bam	2	G	0.027122369	0.116840678	0.167296474	0.164683277	se	0.038295766	334	2.44	WRN
wrn-1-200uv-f12-r6-c3_S577_.processed.bam	2	G	0.017138369	0.114449307	0.186893633	0.184632887	se	0.023152141	233	1.58	WRN
wrn-1-200uv-f12-r6-c4_S578_.processed.bam	2	G	0.017022513	0.123243653	0.211977777	0.204986675	se	0.04149516	235	1.57	WRN
wrn-1-200uv-f12-r6-c5_S579_.processed.bam	2	G	0.022414102	0.105029009	0.195384919	0.188831614	se	0.034011287	304	2.04	WRN
recql1-1-a1h5-hkt-r48-c53_S341_.processed.bam	2	G	0.04169289	0.11553887	0.194326676	0.189209584	se	0.005056979	252	NA	RECQL1
recql1-1-a1h5-hkt-r48-c54_S342_.processed.bam	2	G	0.03951479	0.128874837	0.18703804	0.185202112	se	0.281622912	234	NA	RECQL1
recql1-1-a1h5-hkt-r48-c55_S343_.processed.bam	2	G	0.029905581	0.122506938	0.197827521	0.192754836	se	0.005740337	183	NA	RECQL1
recql1-1-a1h5-hkt-r48-c57_S345_.processed.bam	2	G	0.039761405	0.113538559	0.187183809	0.183269144	se	0.007119673	233	NA	RECQL1
recql1-1-a1h5-hkt-r48-c58_S346_.processed.bam	2	G	0.044698243	0.111604763	0.185701944	0.182167094	se	0.004964363	260	NA	RECQL1
recql1-1-a1h5-hkt-r48-c59_S347_.processed.bam	2	G	0.04813465	0.112300373	0.184090648	0.180125226	se	0.011507345	283	NA	RECQL1
recql1-1-a1h5-hkt-r49-c52_S376_.processed.bam	2	G	0.038736653	0.118724313	0.189975117	0.188357343	se	0.003658015	228	NA	RECQL1
recql1-1-a1h5-hkt-r49-c53_S377_.processed.bam	2	G	0.036496237	0.113829102	0.186019939	0.182533677	se	0.020419923	217	NA	RECQL1
recql1-1-a1h5-hkt-r49-c55_S379_.processed.bam	2	G	0.030084111	0.123224921	0.193072091	0.190450766	se	0.012692437	177	NA	RECQL1
recql1-1-a1h5-hkt-r49-c56_S380_.processed.bam	2	G	0.038483293	0.116754708	0.190435995	0.185909154	se	0.004239693	228	NA	RECQL1
recql1-1-a1h5-hkt-r49-c58_S382_.processed.bam	2	G	0.040578997	0.114578302	0.18573253	0.182284546	se	0.005005269	237	NA	RECQL1
recql1-1-a1h5-hkt-r49-c59_S383_.processed.bam	2	G	0.04798271	0.109874011	0.184669873	0.180337195	se	0.005305986	280	NA	RECQL1
recql1-1-a1h5-hkt-r49-c60_S384_.processed.bam	2	G	0.039470481	0.116151046	0.189318364	0.185650529	se	0.021744119	228	NA	RECQL1
recql1-1-a1h5-hkt-r50-c52_S412_.processed.bam	2	G	0.030962312	0.119971185	0.198841562	0.190896146	se	0.004288338	191	NA	RECQL1
recql1-1-a1h5-hkt-r50-c54_S414_.processed.bam	2	G	0.03884921	0.113890165	0.203169652	0.195977621	se	0.013358644	237	NA	RECQL1
recql1-1-a1h5-hkt-r50-c55_S415_.processed.bam	2	G	0.027725907	0.12674513	0.190899667	0.187778631	se	0.004495862	165	NA	RECQL1
recql1-1-a1h5-hkt-r50-c56_S416_.processed.bam	2	G	0.040829865	0.113249011	0.184243617	0.181158973	se	0.003654403	233	NA	RECQL1
recql1-1-a1h5-hkt-r50-c58_S418_.processed.bam	2	G	0.038878549	0.115620131	0.18628709	0.182654617	se	0.003270352	230	NA	RECQL1
recql1-1-a1h5-hkt-r50-c59_S419_.processed.bam	2	G	0.042581293	0.110717466	0.184713042	0.18054903	se	0.005489347	253	NA	RECQL1
recql1-1-a1h5-hkt-r51-c54_S450_.processed.bam	2	G	0.035796798	0.123958038	0.186729246	0.183635618	se	0.018884356	216	NA	RECQL1
recql1-1-a1h5-hkt-r51-c55_S451_.processed.bam	2	G	0.039216731	0.111990736	0.183258354	0.180808297	se	0.003766939	235	NA	RECQL1
recql1-1-a1h5-hkt-r51-c57_S453_.processed.bam	2	G	0.0359285	0.115960088	0.185871658	0.182503016	se	0.003753333	215	NA	RECQL1
recql1-1-a1h5-hkt-r51-c59_S455_.processed.bam	2	G	0.042954329	0.111027272	0.186995728	0.182519916	se	0.004277457	258	NA	RECQL1
recql1-1-a1h5-hkt-r51-c60_S456_.processed.bam	2	G	0.051746743	0.104416531	0.18339771	0.180753276	se	0.007198848	302	NA	RECQL1
recql5-2-a1h5-hkt-r39-c45_S9_.processed.bam	1	G	0.007257754	0.196806169	0.20664272	0.206563248	se	0.013156945	45	NA	RECQL5
recql5-2-a1h5-hkt-r39-c46_S10_.processed.bam	1	G	0.00516758	0.22835051	0.21982212	0.219428026	se	0.010790372	33	NA	RECQL5
recql5-2-a1h5-hkt-r39-c48_S12_.processed.bam	1	G	0.015633518	0.156615658	0.203726766	0.20334323	se	0.013939179	96	NA	RECQL5
recql5-2-a1h5-hkt-r39-c51_S15_.processed.bam	1	G	0.008426336	0.187223587	0.212563209	0.211781551	se	0.010818951	53	NA	RECQL5
recql5-2-a1h5-hkt-r39-c53_S17_.processed.bam	1	G	0.010114255	0.174752876	0.210115578	0.207082718	se	0.007157965	64	NA	RECQL5
recql5-2-a1h5-hkt-r40-c50_S50_.processed.bam	1	G	0.004781098	0.234247672	0.221708893	0.220825649	se	0.015999305	30	NA	RECQL5
recql5-2-a1h5-hkt-r42-c39_S111_.processed.bam	1	G	0.005646915	0.209529975	0.212017085	0.211404536	se	0.008846678	38	NA	RECQL5
recql5-2-a1h5-hkt-r42-c40_S112_.processed.bam	1	G	0.006049491	0.202238917	0.214103613	0.213720465	se	0.01399311	40	NA	RECQL5
recql5-2-a1h5-hkt-r42-c44_S116_.processed.bam	1	G	0.005557299	0.218838743	0.218161599	0.218035246	se	0.010759587	35	NA	RECQL5
recql5-2-a1h5-hkt-r42-c45_S117_.processed.bam	1	G	0.005188958	0.225971954	0.218485071	0.217880496	se	0.012117418	34	NA	RECQL5
recql5-2-a1h5-hkt-r42-c48_S120_.processed.bam	1	G	0.007500337	0.194198467	0.209249857	0.207988098	se	0.01538411	48	NA	RECQL5
recql5-2-a1h5-hkt-r42-c49_S121_.processed.bam	1	G	0.009063823	0.185560672	0.204751465	0.203285843	se	0.009695349	58	NA	RECQL5
recql5-2-a1h5-hkt-r42-c50_S122_.processed.bam	1	G	0.007670824	0.192473001	0.205069977	0.204698422	se	0.009608939	48	NA	RECQL5
recql5-2-a1h5-hkt-r42-c53_S125_.processed.bam	1	G	0.008524561	0.189779979	0.214589907	0.213305278	se	0.012352817	53	NA	RECQL5
recql5-2-a1h5-hkt-r43-c39_S147_.processed.bam	1	G	0.005423175	0.219403845	0.215918687	0.215043865	se	0.014359737	36	NA	RECQL5
recql5-2-a1h5-hkt-r43-c40_S148_.processed.bam	1	G	0.00576014	0.214075175	0.217631382	0.217151078	se	0.01566312	38	NA	RECQL5
recql5-2-a1h5-hkt-r43-c42_S150_.processed.bam	1	G	0.004559269	0.228377827	0.218850831	0.218193016	se	0.01732761	31	NA	RECQL5
recql5-2-a1h5-hkt-r43-c44_S152_.processed.bam	1	G	0.005086074	0.226953574	0.219716707	0.219504448	se	0.012152272	32	NA	RECQL5
recql5-2-a1h5-hkt-r43-c47_S155_.processed.bam	1	G	0.005773646	0.223242775	0.227005166	0.226745521	se	0.011836529	35	NA	RECQL5
recql5-2-a1h5-hkt-r43-c49_S157_.processed.bam	1	G	0.007775929	0.198372391	0.209618602	0.208266668	se	0.014376159	49	NA	RECQL5
recql5-2-a1h5-hkt-r43-c51_S159_.processed.bam	1	G	0.006390322	0.208740394	0.219557564	0.217429417	se	0.008929548	41	NA	RECQL5
recql5-2-a1h5-hkt-r43-c52_S160_.processed.bam	1	G	0.013028524	0.16234191	0.199854484	0.197275413	se	0.009509956	80	NA	RECQL5
recql5-2-a1h5-hkt-r44-c40_S184_.processed.bam	1	G	0.006613577	0.199917908	0.212626907	0.212271024	se	0.03114837	43	NA	RECQL5
recql5-2-a1h5-hkt-r44-c42_S186_.processed.bam	1	G	0.005223924	0.215752387	0.216020711	0.214880622	se	0.012856124	35	NA	RECQL5
recql5-2-a1h5-hkt-r44-c45_S189_.processed.bam	1	G	0.005477048	0.218806664	0.221998406	0.219342562	se	0.010107591	36	NA	RECQL5
recql5-2-a1h5-hkt-r44-c49_S193_.processed.bam	1	G	0.009121659	0.188440217	0.211831412	0.211130699	se	0.013812804	57	NA	RECQL5
recql5-2-a1h5-hkt-r44-c51_S195_.processed.bam	1	G	0.007838222	0.198040217	0.212659999	0.210941375	se	0.010417288	50	NA	RECQL5
recql5-2-a1h5-hkt-r44-c52_S196_.processed.bam	1	G	0.018160479	0.143897187	0.192033134	0.189218258	se	0.006494749	109	NA	RECQL5
recql5-2-a1h5-hkt-r44-c53_S197_.processed.bam	1	G	0.010226687	0.177345234	0.209088262	0.206570803	se	0.010938924	64	NA	RECQL5
recql5-2-a1h5-hkt-r45-c42_S222_.processed.bam	1	G	0.006059506	0.218686411	0.217865471	0.217069503	se	0.034035055	40	NA	RECQL5
recql5-2-a1h5-hkt-r45-c51_S231_.processed.bam	1	G	0.008817628	0.183743161	0.20882153	0.207123273	se	0.01130563	56	NA	RECQL5
recql5-2-a1h5-hkt-r45-c53_S233_.processed.bam	1	G	0.010516834	0.1768449	0.21032643	0.207892355	se	0.018741132	66	NA	RECQL5
recql5-2-a1h5-hkt-r45-c54_S234_.processed.bam	1	G	0.008831137	0.189672491	0.210202162	0.20868948	se	0.010025226	56	NA	RECQL5
recql5-2-a1h5-hkt-r46-c48_S264_.processed.bam	1	G	0.007195545	0.200113157	0.213389083	0.212780701	se	0.012259983	46	NA	RECQL5
recql5-2-a1h5-hkt-r46-c50_S266_.processed.bam	1	G	0.007889704	0.191513236	0.212304346	0.210293202	se	0.012341475	50	NA	RECQL5
recql5-2-a1h5-hkt-r46-c51_S267_.processed.bam	1	G	0.007526431	0.198919608	0.215489195	0.21353057	se	0.013461313	48	NA	RECQL5
recql5-2-a1h5-hkt-r47-c43_S295_.processed.bam	1	G	0.005095463	0.233712419	0.22057833	0.220023467	se	0.014845534	33	NA	RECQL5
recql5-2-a1h5-hkt-r47-c45_S297_.processed.bam	1	G	0.005345176	0.223276517	0.219705509	0.219348242	se	0.026904081	34	NA	RECQL5
recql5-2-a1h5-hkt-r47-c46_S298_.processed.bam	1	G	0.004354806	0.235152077	0.219162277	0.21838447	se	0.012215843	28	NA	RECQL5
recql5-2-a1h5-hkt-r47-c48_S300_.processed.bam	1	G	0.006589415	0.202719624	0.215898769	0.215452664	se	0.015606645	41	NA	RECQL5
recql5-2-a1h5-hkt-r47-c53_S305_.processed.bam	1	G	0.009896643	0.176083772	0.209802575	0.207342514	se	0.0127477	62	NA	RECQL5
recql5-2-a1h5-hkt-r48-c39_S327_.processed.bam	1	G	0.006462094	0.208093557	0.213170721	0.212098532	se	0.013523889	43	NA	RECQL5
recql5-2-a1h5-hkt-r48-c40_S328_.processed.bam	1	G	0.006113029	0.206888641	0.213536034	0.213276361	se	0.015778331	40	NA	RECQL5
recql5-2-a1h5-hkt-r48-c44_S332_.processed.bam	1	G	0.005938701	0.212991743	0.216104282	0.215043008	se	0.010353965	38	NA	RECQL5
recql5-2-a1h5-hkt-r48-c45_S333_.processed.bam	1	G	0.005717357	0.214851812	0.217255443	0.216219234	se	0.011556838	37	NA	RECQL5
recql5-2-a1h5-hkt-r48-c46_S334_.processed.bam	1	G	0.006709183	0.206351443	0.214679489	0.213561432	se	0.013735565	42	NA	RECQL5
recql5-2-a1h5-hkt-r48-c48_S336_.processed.bam	1	G	0.007970564	0.192970258	0.207925766	0.20640324	se	0.012474292	51	NA	RECQL5
recql5-2-a1h5-hkt-r48-c50_S338_.processed.bam	1	G	0.008510881	0.187437588	0.213680959	0.213061788	se	0.009518369	53	NA	RECQL5
recql5-2-a1h5-hkt-r49-c39_S363_.processed.bam	1	G	0.004944937	0.229574217	0.217950306	0.21712284	se	0.022154614	33	NA	RECQL5
recql5-2-a1h5-hkt-r49-c40_S364_.processed.bam	1	G	0.004438784	0.233186816	0.222708546	0.222217368	se	0.013823742	29	NA	RECQL5
recql5-2-a1h5-hkt-r49-c41_S365_.processed.bam	1	G	0.004057958	0.238443205	0.221530496	0.221223579	se	0.0137077	27	NA	RECQL5
recql5-2-a1h5-hkt-r49-c42_S366_.processed.bam	1	G	0.00512955	0.210819541	0.21321516	0.212264295	se	0.009781611	35	NA	RECQL5
recql5-2-a1h5-hkt-r49-c46_S370_.processed.bam	1	G	0.005082146	0.2240561	0.219156405	0.218124712	se	0.014743952	33	NA	RECQL5
recql5-2-a1h5-hkt-r49-c50_S374_.processed.bam	1	G	0.006579615	0.216221479	0.216633748	0.215429521	se	0.015237784	41	NA	RECQL5
recql5-2-a1h5-hkt-r49-c51_S375_.processed.bam	1	G	0.007699891	0.196824421	0.213854782	0.212398431	se	0.012313452	49	NA	RECQL5
recql5-2-a1h5-hkt-r50-c39_S399_.processed.bam	1	G	0.005226783	0.219191156	0.218360076	0.218084985	se	0.010100382	35	NA	RECQL5
recql5-2-a1h5-hkt-r50-c40_S400_.processed.bam	1	G	0.005501623	0.213528402	0.21646125	0.215818201	se	0.009888282	37	NA	RECQL5
recql5-2-a1h5-hkt-r50-c41_S401_.processed.bam	1	G	0.008821257	0.193153893	0.218459317	0.218186236	se	0.011152553	56	NA	RECQL5
recql5-2-a1h5-hkt-r50-c42_S402_.processed.bam	1	G	0.00674822	0.20030184	0.212115329	0.210628927	se	0.024756298	45	NA	RECQL5
recql5-2-a1h5-hkt-r50-c43_S403_.processed.bam	1	G	0.005833061	0.216751052	0.217427988	0.21718449	se	0.009821603	37	NA	RECQL5
recql5-2-a1h5-hkt-r50-c44_S404_.processed.bam	1	G	0.005626818	0.214008811	0.218987839	0.21851142	se	0.014220212	36	NA	RECQL5
recql5-2-a1h5-hkt-r51-c39_S435_.processed.bam	1	G	0.005035067	0.222341881	0.217235141	0.216403235	se	0.015035587	34	NA	RECQL5
recql5-2-a1h5-hkt-r51-c42_S438_.processed.bam	1	G	0.01076579	0.169231565	0.200879365	0.198675302	se	0.007669987	71	NA	RECQL5
recql5-2-a1h5-hkt-r51-c43_S439_.processed.bam	1	G	0.006120109	0.211197007	0.2155005	0.215488571	se	0.012945366	40	NA	RECQL5
recql5-2-a1h5-hkt-r51-c46_S442_.processed.bam	1	G	0.006174594	0.209403757	0.213037397	0.21202031	se	0.009690001	40	NA	RECQL5
recql5-2-a1h5-hkt-r51-c51_S447_.processed.bam	1	G	0.00783475	0.188641798	0.2127669	0.210987926	se	0.017538744	50	NA	RECQL5
recql5-2-a1h5-hkt-rcs-r41-c40_S76_.processed.bam	1	G	0.007551633	0.18329695	0.208293913	0.207549124	se	0.014459375	48	NA	RECQL5
recql5-2-a1h5-hkt-rri-r39-c42_S6_.processed.bam	1	G	0.010028565	0.180549984	0.203348794	0.201796264	se	0.019048059	67	NA	RECQL5
recql5-2-a1h5-hkt-rri-r39-c43_S7_.processed.bam	1	G	0.012047609	0.167278471	0.201353981	0.199472497	se	0.00948278	77	NA	RECQL5
recql5-2-a1h5-hkt-rri-r40-c44_S44_.processed.bam	1	G	0.004616195	0.229152988	0.219556425	0.218548702	se	0.018594376	29	NA	RECQL5
wrn-1-a1h5-hkt-r39-c55_S19_.processed.bam	2	G	0.029792757	0.12682496	0.209326089	0.202064984	se	0.069961544	183	NA	WRN
wrn-1-a1h5-hkt-r39-c56_S20_.processed.bam	2	G	0.045295143	0.112894374	0.185842508	0.185539759	se	0.006400937	255	NA	WRN
wrn-1-a1h5-hkt-r39-c57_S21_.processed.bam	2	G	0.032278656	0.121907857	0.187174053	0.183935161	se	0.007242332	188	NA	WRN
wrn-1-a1h5-hkt-r39-c61_S25_.processed.bam	2	G	0.047610331	0.111507964	0.187861438	0.18347529	se	0.009223347	277	NA	WRN
wrn-1-a1h5-hkt-r39-c62_S26_.processed.bam	2	G	0.039024385	0.11601878	0.206344882	0.196470375	se	0.010052071	232	NA	WRN
wrn-1-a1h5-hkt-r40-c58_S58_.processed.bam	2	G	0.026397013	0.12731045	0.198340704	0.19621627	se	0.004666877	155	NA	WRN
wrn-1-a1h5-hkt-r40-c59_S59_.processed.bam	2	G	0.022686838	0.158988508	0.220844294	0.216892627	se	0.00827788	137	NA	WRN
wrn-1-a1h5-hkt-r40-c60_S60_.processed.bam	2	G	0.025627236	0.130751881	0.20671466	0.200379919	se	0.010774439	153	NA	WRN
wrn-1-a1h5-hkt-r40-c61_S61_.processed.bam	2	G	0.010128723	0.183654775	0.225022562	0.222819021	se	0.008781615	61	NA	WRN
wrn-1-a1h5-hkt-r41-c58_S94_.processed.bam	2	G	0.010092271	0.173112901	0.212880544	0.211149422	se	0.012409356	60	NA	WRN
wrn-1-a1h5-hkt-r41-c59_S95_.processed.bam	2	G	0.010109914	0.188702679	0.204939721	0.204226612	se	0.007002585	60	NA	WRN
wrn-1-a1h5-hkt-r41-c61_S97_.processed.bam	2	G	0.006420877	0.214116729	0.237725078	0.237135439	se	0.01174206	38	NA	WRN
wrn-1-a1h5-hkt-r42-c55_S127_.processed.bam	2	G	0.027536516	0.129006862	0.182241388	0.180102528	se	0.006448708	165	NA	WRN
wrn-1-a1h5-hkt-r42-c58_S130_.processed.bam	2	G	0.038851938	0.118966398	0.177345198	0.177011211	se	0.036128512	223	NA	WRN
wrn-1-a1h5-hkt-r42-c60_S132_.processed.bam	2	G	0.030537573	0.127354064	0.227107142	0.214258368	se	0.018105492	187	NA	WRN
wrn-1-a1h5-hkt-r42-c62_S134_.processed.bam	2	G	0.029195032	0.123840114	0.214832807	0.205578527	se	0.007390088	175	NA	WRN
wrn-1-a1h5-hkt-r43-c57_S165_.processed.bam	2	G	0.039469828	0.116613423	0.212268314	0.208966191	se	0.009153487	230	NA	WRN
wrn-1-a1h5-hkt-r43-c58_S166_.processed.bam	2	G	0.040019274	0.119859465	0.199093164	0.193655092	se	0.033787485	238	NA	WRN
wrn-1-a1h5-hkt-r43-c59_S167_.processed.bam	2	G	0.043665922	0.111493756	0.194299555	0.187203928	se	0.012689046	258	NA	WRN
wrn-1-a1h5-hkt-r43-c60_S168_.processed.bam	2	G	0.033934102	0.120600713	0.208510978	0.201422843	se	0.009382884	197	NA	WRN
wrn-1-a1h5-hkt-r43-c61_S169_.processed.bam	2	G	0.034299331	0.120900677	0.212466835	0.198325806	se	0.006465402	210	NA	WRN
wrn-1-a1h5-hkt-r43-c62_S170_.processed.bam	2	G	0.040017171	0.114530261	0.187656148	0.183122747	se	0.010652252	232	NA	WRN
wrn-1-a1h5-hkt-r44-c56_S200_.processed.bam	2	G	0.040487994	0.116909213	0.186355937	0.183777443	se	0.007713547	236	NA	WRN
wrn-1-a1h5-hkt-r44-c59_S203_.processed.bam	2	G	0.060704169	0.107015597	0.190291275	0.185350525	se	0.0062421	344	NA	WRN
wrn-1-a1h5-hkt-r44-c60_S204_.processed.bam	2	G	0.034083963	0.123504446	0.240060448	0.227720049	se	0.018135952	203	NA	WRN
wrn-1-a1h5-hkt-r44-c61_S205_.processed.bam	2	G	0.04543283	0.112760807	0.198589008	0.190890738	se	0.010092915	262	NA	WRN
wrn-1-a1h5-hkt-r45-c55_S235_.processed.bam	2	G	0.031645585	0.12523563	0.197564136	0.19392099	se	0.012697084	189	NA	WRN
wrn-1-a1h5-hkt-r45-c57_S237_.processed.bam	2	G	0.037769459	0.120712378	0.191080673	0.186838224	se	0.011254639	222	NA	WRN
wrn-1-a1h5-hkt-r45-c58_S238_.processed.bam	2	G	0.038585334	0.118802586	0.206731478	0.198758425	se	0.013387575	230	NA	WRN
wrn-1-a1h5-hkt-r45-c60_S240_.processed.bam	2	G	0.037995428	0.123718491	0.211090743	0.202045845	se	0.013713937	225	NA	WRN
wrn-1-a1h5-hkt-r45-c61_S241_.processed.bam	2	G	0.0406897	0.132876331	0.217642094	0.207646658	se	0.027592518	242	NA	WRN
wrn-1-a1h5-hkt-r45-c62_S242_.processed.bam	2	G	0.063694426	0.104388257	0.187007419	0.184908483	se	0.006826177	356	NA	WRN
wrn-1-a1h5-hkt-r46-c55_S271_.processed.bam	2	G	0.030487869	0.125288305	0.208028481	0.200832897	se	0.01872615	185	NA	WRN
wrn-1-a1h5-hkt-r46-c57_S273_.processed.bam	2	G	0.037741914	0.118184743	0.177777979	0.176292921	se	0.010246297	219	NA	WRN
wrn-1-a1h5-hkt-r46-c58_S274_.processed.bam	2	G	0.039158781	0.114995249	0.196221257	0.194048056	se	0.009273738	229	NA	WRN
wrn-1-a1h5-hkt-r46-c60_S276_.processed.bam	2	G	0.036030526	0.118800341	0.197986891	0.192932077	se	0.005992979	209	NA	WRN
wrn-1-a1h5-hkt-r46-c61_S277_.processed.bam	2	G	0.034752651	0.123595751	0.215086799	0.200041921	se	0.009099339	208	NA	WRN
wrn-1-a1h5-hkt-r46-c62_S278_.processed.bam	2	G	0.045223018	0.115819978	0.199993441	0.19804794	se	0.007261399	257	NA	WRN
wrn-1-a1h5-hkt-r47-c55_S307_.processed.bam	2	G	0.04264729	0.115822535	0.196790852	0.192570331	se	0.009419142	244	NA	WRN
wrn-1-a1h5-hkt-r47-c56_S308_.processed.bam	2	G	0.037127437	0.134211952	0.205234024	0.202180625	se	0.008485149	216	NA	WRN
wrn-1-a1h5-hkt-r47-c57_S309_.processed.bam	2	G	0.032801037	0.123094391	0.205103318	0.20085765	se	0.009395669	191	NA	WRN
wrn-1-a1h5-hkt-r47-c58_S310_.processed.bam	2	G	0.03653644	0.129755116	0.208584033	0.201599212	se	0.009137317	214	NA	WRN
