seqnames	start	end	width	strand	genoT	Extract.Name	ploidy	library
chrX	143775375	144784936	1009562	*	ww-wc	NW150519-VIII_89	2	NW150519-VIII_89
chr11	68438094	68600600	162507	*	wc-ww	NW150519-VIII_90	2	NW150519-VIII_90
chr11	72121064	73293616	1172553	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr11	129614497	129691624	77128	*	wc-ww	NW150519-VIII_90	2	NW150519-VIII_90
chr12	60213207	60468213	255007	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr12	94853610	95053618	200009	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr14	65680080	65804824	124745	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr14	79959077	80304486	345410	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr17	46156770	46791708	634939	*	wc-ww	NW150519-VIII_90	2	NW150519-VIII_90
chr18	62109054	62402337	293284	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr2	145469641	145755560	285920	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr2	148943288	149075913	132626	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr2	162925652	163211848	286197	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr2	197023865	197205133	181269	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr22	43293833	43333750	39918	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr3	40094663	40252116	157454	*	wc-ww	NW150519-VIII_90	2	NW150519-VIII_90
chr3	80309228	80722869	413642	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr3	182165541	182521173	355633	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr4	54558296	54677423	119128	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr4	83920117	84040317	120201	*	wc-ww	NW150519-VIII_90	2	NW150519-VIII_90
chr4	183858151	183986059	127909	*	ww-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr5	81084773	81290271	205499	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr6	49890516	50240099	349584	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr6	155531837	155821517	289681	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr8	7131826	7860549	728724	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr8	12538971	12700233	161263	*	wc-cc	NW150519-VIII_90	2	NW150519-VIII_90
chr8	123058235	123189157	130923	*	cc-wc	NW150519-VIII_90	2	NW150519-VIII_90
chr1	32671816	32749839	78024	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr1	167181351	167289520	108170	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr1	214494767	214771073	276307	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr11	65978011	66188858	210848	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr12	12913933	13070527	156595	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr12	110408043	110635356	227314	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr15	65633089	65902626	269538	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr15	74593522	74633300	39779	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr17	37717435	38335455	618021	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr17	43161041	43354443	193403	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr18	12426956	12511397	84442	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr2	31776271	32052591	276321	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr2	111066497	111320594	254098	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr2	212705877	212936106	230230	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr22	29827964	30189906	361943	*	wc-cc	NW150519-VIII_91	2	NW150519-VIII_91
chr3	98735990	99433508	697519	*	wc-cc	NW150519-VIII_91	2	NW150519-VIII_91
chr5	59975117	60367842	392726	*	wc-cc	NW150519-VIII_91	2	NW150519-VIII_91
chr5	97375548	97713814	338267	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr5	160993934	161545754	551821	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr6	4481930	4753789	271860	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr7	131649771	131776398	126628	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr8	6983578	8258770	1275193	*	wc-cc	NW150519-VIII_91	2	NW150519-VIII_91
chr8	12374656	12564952	190297	*	cc-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr8	54384717	54574196	189480	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr9	80503033	80784841	281809	*	wc-ww	NW150519-VIII_91	2	NW150519-VIII_91
chr9	85993209	86155374	162166	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chrX	43453028	43835785	382758	*	ww-wc	NW150519-VIII_91	2	NW150519-VIII_91
chr1	55011570	55213831	202262	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr1	164719211	164947017	227807	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr10	14600304	14846320	246017	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr10	32723245	33099975	376731	*	cc-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr11	65850820	66003637	152818	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr12	211912	1028006	816095	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr12	40620937	40955924	334988	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr12	117400780	117473118	72339	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr13	86837767	87168578	330812	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr13	104052450	104505546	453097	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr16	28477876	28822831	344956	*	cc-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr17	32007145	32322719	315575	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr2	8385606	8541510	155905	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr2	216261268	216429447	168180	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr2	232011199	232260175	248977	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr21	17856751	18113588	256838	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr22	49733104	49867579	134476	*	cc-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr3	191452058	191808580	356523	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr4	3770243	3825090	54848	*	cc-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr4	181327175	181463030	135856	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr5	139810825	139881096	70272	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr6	44549032	44641704	92673	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr6	133837375	134270313	432939	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr6	140262467	140708771	446305	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr7	45874638	46200755	326118	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr7	131782892	132088686	305795	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chr7	148067401	148222634	155234	*	ww-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr8	7043335	8316611	1273277	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chr9	130162653	130296523	133871	*	wc-ww	NW150519-VIII_92	2	NW150519-VIII_92
chrX	49751359	50003572	252214	*	wc-cc	NW150519-VIII_92	2	NW150519-VIII_92
chrX	111100175	111596879	496705	*	cc-wc	NW150519-VIII_92	2	NW150519-VIII_92
chr1	179019832	179573429	553598	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr1	201372969	201486053	113085	*	wc-ww	NW150519-VIII_94	2	NW150519-VIII_94
chr11	65853077	66151409	298333	*	cc-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr12	113157858	113388830	230973	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr13	43790301	44305410	515110	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr15	74325165	74652763	327599	*	cc-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr16	80690686	81116998	426313	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr17	18264252	18963831	699580	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr2	33707544	34249439	541896	*	wc-ww	NW150519-VIII_94	2	NW150519-VIII_94
chr21	25083703	25833925	750223	*	cc-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr3	161080726	161818129	737404	*	wc-ww	NW150519-VIII_94	2	NW150519-VIII_94
chr3	185662042	186046998	384957	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr5	153484629	153868418	383790	*	cc-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr6	156847462	157366864	519403	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr8	6940429	8478351	1537923	*	cc-wc	NW150519-VIII_94	2	NW150519-VIII_94
chr8	11808490	12799510	991021	*	wc-cc	NW150519-VIII_94	2	NW150519-VIII_94
chr9	22116542	22986768	870227	*	wc-cc	NW150519-VIII_94	2	NW150519-VIII_94
chr9	72569514	73530503	960990	*	wc-cc	NW150519-VIII_94	2	NW150519-VIII_94
chrX	131063192	131435759	372568	*	ww-wc	NW150519-VIII_94	2	NW150519-VIII_94
chrX	135611445	138475717	2864273	*	wc-ww	NW150519-VIII_94	2	NW150519-VIII_94
chr10	19786436	20235273	448838	*	ww-wc	NW150519-XI_03	2	NW150519-XI_03
chr4	40329397	40663007	333611	*	wc-cc	NW150519-XI_03	2	NW150519-XI_03
chr4	160027436	160414057	386622	*	cc-wc	NW150519-XI_03	2	NW150519-XI_03
chr13	98704430	99290232	585803	*	ww-wc	NW150519-XI_04	2	NW150519-XI_04
chr5	100926716	101685209	758494	*	wc-ww	NW150519-XI_04	2	NW150519-XI_04
chr7	84211922	85024697	812776	*	wc-cc	NW150519-XI_04	2	NW150519-XI_04
chr10	2430106	2873774	443669	*	wc-cc	NW150519-XI_06	2	NW150519-XI_06
chr12	97374109	97796172	422064	*	wc-ww	NW150519-XI_06	2	NW150519-XI_06
chr15	30816599	31160380	343782	*	ww-wc	NW150519-XI_06	2	NW150519-XI_06
chr5	64060063	64346607	286545	*	wc-cc	NW150519-XI_06	2	NW150519-XI_06
chr1	178534606	178956772	422167	*	cc-wc	NW150519-XI_07	2	NW150519-XI_07
chr11	76202976	76292288	89313	*	cc-wc	NW150519-XI_07	2	NW150519-XI_07
chr18	41794885	42206295	411411	*	cc-wc	NW150519-XI_07	2	NW150519-XI_07
chr5	69187420	71494317	2306898	*	cc-wc	NW150519-XI_07	2	NW150519-XI_07
chrX	4685443	4843269	157827	*	wc-cc	NW150519-XI_07	2	NW150519-XI_07
chr1	8432332	8844000	411669	*	ww-wc	NW150519-XI_08	2	NW150519-XI_08
chr15	48374685	48637526	262842	*	cc-wc	NW150519-XI_08	2	NW150519-XI_08
chr17	47242985	48032183	789199	*	cc-wc	NW150519-XI_08	2	NW150519-XI_08
chr17	58597469	59218427	620959	*	wc-cc	NW150519-XI_08	2	NW150519-XI_08
chr18	65747686	66264389	516704	*	ww-wc	NW150519-XI_08	2	NW150519-XI_08
chr19	31733104	31955602	222499	*	ww-wc	NW150519-XI_08	2	NW150519-XI_08
chr2	116216877	116809269	592393	*	ww-wc	NW150519-XI_08	2	NW150519-XI_08
chr4	72783343	73650079	866737	*	cc-wc	NW150519-XI_08	2	NW150519-XI_08
chr5	119816870	120858482	1041613	*	cc-wc	NW150519-XI_08	2	NW150519-XI_08
chr13	92798042	93129380	331339	*	wc-ww	NW150519-XI_11	2	NW150519-XI_11
chr2	59297680	59565197	267518	*	wc-ww	NW150519-XI_11	2	NW150519-XI_11
chr3	163954265	164180860	226596	*	wc-ww	NW150519-XI_11	2	NW150519-XI_11
chr11	79657014	79879548	222535	*	wc-ww	NW150519-XI_12	2	NW150519-XI_12
chr17	12337857	12568969	231113	*	wc-ww	NW150519-XI_12	2	NW150519-XI_12
chr3	18453840	18626199	172360	*	cc-wc	NW150519-XI_12	2	NW150519-XI_12
chr8	131488157	131743233	255077	*	wc-cc	NW150519-XI_12	2	NW150519-XI_12
chr10	66124695	67146099	1021405	*	ww-wc	NW150519-XI_15	2	NW150519-XI_15
chr13	88741002	89951553	1210552	*	wc-cc	NW150519-XI_15	2	NW150519-XI_15
chr6	143916530	144713424	796895	*	ww-wc	NW150519-XI_15	2	NW150519-XI_15
chrX	113515756	114037711	521956	*	ww-wc	NW150519-XI_15	2	NW150519-XI_15
chr10	56414179	56597879	183701	*	wc-ww	NW150519-XI_16	2	NW150519-XI_16
chr13	112456202	112744465	288264	*	cc-wc	NW150519-XI_16	2	NW150519-XI_16
chr2	194997873	195417287	419415	*	wc-ww	NW150519-XI_16	2	NW150519-XI_16
chr3	183540900	183832924	292025	*	wc-cc	NW150519-XI_16	2	NW150519-XI_16
chr4	39574058	40376326	802269	*	cc-wc	NW150519-XI_16	2	NW150519-XI_16
chr15	44163682	45020837	857156	*	cc-wc	NW150519-XI_18	2	NW150519-XI_18
chr16	18008388	18986657	978270	*	cc-wc	NW150519-XI_18	2	NW150519-XI_18
chr5	7981330	8543940	562611	*	wc-cc	NW150519-XI_18	2	NW150519-XI_18
chr5	141088695	141639469	550775	*	cc-wc	NW150519-XI_18	2	NW150519-XI_18
chr6	93716621	95274089	1557469	*	ww-wc	NW150519-XI_18	2	NW150519-XI_18
chr10	13646721	14100083	453363	*	cc-wc	NW150519-XI_19	2	NW150519-XI_19
chr7	147901039	148303534	402496	*	ww-wc	NW150519-XI_19	2	NW150519-XI_19
chr4	17092437	17489619	397183	*	wc-cc	NW150519-XI_23	2	NW150519-XI_23
chrX	138892583	139533648	641066	*	ww-wc	NW150519-XI_23	2	NW150519-XI_23
chr12	6556045	6746331	190287	*	wc-cc	NW150519-XI_25	2	NW150519-XI_25
chr4	136257907	136669304	411398	*	cc-wc	NW150519-XI_25	2	NW150519-XI_25
chr13	37749074	38080359	331286	*	wc-ww	NW150519-XI_26	2	NW150519-XI_26
chr19	14694809	14954298	259490	*	wc-ww	NW150519-XI_26	2	NW150519-XI_26
chr1	68301680	68814719	513040	*	ww-wc	NW150519-XI_29	2	NW150519-XI_29
chr2	36201882	36763210	561329	*	wc-cc	NW150519-XI_29	2	NW150519-XI_29
chr12	122425542	122658809	233268	*	wc-cc	NW150519-XI_30	2	NW150519-XI_30
chr13	31701190	32110663	409474	*	wc-ww	NW150519-XI_30	2	NW150519-XI_30
chr13	40394501	40498399	103899	*	ww-wc	NW150519-XI_30	2	NW150519-XI_30
chr13	82025695	82137722	112028	*	wc-ww	NW150519-XI_30	2	NW150519-XI_30
chr13	95791977	95915960	123984	*	ww-wc	NW150519-XI_30	2	NW150519-XI_30
chr8	12012784	12555059	542276	*	cc-wc	NW150519-XI_30	2	NW150519-XI_30
chr9	25607986	25751671	143686	*	wc-cc	NW150519-XI_30	2	NW150519-XI_30
chr16	76752573	77294411	541839	*	wc-ww	NW150519-XI_32	2	NW150519-XI_32
chr17	45889655	46862962	973308	*	wc-ww	NW150519-XI_32	2	NW150519-XI_32
chr10	122720750	123019741	298992	*	wc-cc	NW150519-XI_36	2	NW150519-XI_36
chr2	38736512	39308537	572026	*	ww-wc	NW150519-XI_36	2	NW150519-XI_36
chr8	11926879	12868568	941690	*	cc-wc	NW150519-XI_36	2	NW150519-XI_36
chr1	19596942	19773420	176479	*	cc-wc	NW150519-XI_37	2	NW150519-XI_37
chr12	97457771	98065887	608117	*	cc-wc	NW150519-XI_37	2	NW150519-XI_37
chr17	68567761	69604448	1036688	*	ww-wc	NW150519-XI_37	2	NW150519-XI_37
chr5	36570561	37339247	768687	*	wc-ww	NW150519-XI_37	2	NW150519-XI_37
chr9	102933310	103848741	915432	*	wc-ww	NW150519-XI_37	2	NW150519-XI_37
chr1	16404668	16906429	501762	*	cc-wc	NW150519-XI_38	2	NW150519-XI_38
chr5	54060147	54499160	439014	*	wc-cc	NW150519-XI_39	2	NW150519-XI_39
chr1	2577834	2846983	269150	*	ww-wc	NW150519-XI_40	2	NW150519-XI_40
chr1	74649636	74958233	308598	*	wc-ww	NW150519-XI_40	2	NW150519-XI_40
chr17	71518068	71803117	285050	*	cc-wc	NW150519-XI_40	2	NW150519-XI_40
chr6	139003900	139236429	232530	*	cc-wc	NW150519-XI_40	2	NW150519-XI_40
chr8	114031371	114568791	537421	*	cc-wc	NW150519-XI_40	2	NW150519-XI_40
chr11	67075394	67321618	246225	*	cc-wc	NW150519-XI_42	2	NW150519-XI_42
chr2	116089388	116677926	588539	*	ww-wc	NW150519-XI_42	2	NW150519-XI_42
chr3	166162079	166861262	699184	*	wc-ww	NW150519-XI_42	2	NW150519-XI_42
chr8	7367791	8267233	899443	*	wc-cc	NW150519-XI_42	2	NW150519-XI_42
chrX	80352380	80643420	291041	*	wc-cc	NW150519-XI_42	2	NW150519-XI_42
chr1	100674506	101449769	775264	*	cc-wc	NW150519-XI_47	2	NW150519-XI_47
chr10	21497238	22421160	923923	*	ww-wc	NW150519-XI_47	2	NW150519-XI_47
chr10	32120506	32624590	504085	*	wc-cc	NW150519-XI_47	2	NW150519-XI_47
chr15	55595240	56760491	1165252	*	ww-wc	NW150519-XI_47	2	NW150519-XI_47
chr2	224427030	225156917	729888	*	wc-cc	NW150519-XI_47	2	NW150519-XI_47
chr4	141537317	142173018	635702	*	wc-ww	NW150519-XI_47	2	NW150519-XI_47
chr6	20384052	20925039	540988	*	wc-ww	NW150519-XI_47	2	NW150519-XI_47
chr8	142748527	142978971	230445	*	wc-ww	NW150519-XI_47	2	NW150519-XI_47
chr9	20610753	21350961	740209	*	wc-ww	NW150519-XI_47	2	NW150519-XI_47
chrX	41289085	42085396	796312	*	cc-wc	NW150519-XI_47	2	NW150519-XI_47
chr10	53487379	54101095	613717	*	wc-ww	NW150519-XI_48	2	NW150519-XI_48
chr4	187194291	187506905	312615	*	wc-cc	NW150519-XI_48	2	NW150519-XI_48
chr5	63272874	63793752	520879	*	cc-wc	NW150519-XI_48	2	NW150519-XI_48
chr7	37777968	38403681	625714	*	wc-cc	NW150519-XI_48	2	NW150519-XI_48
chr9	24237040	24703161	466122	*	wc-cc	NW150519-XI_48	2	NW150519-XI_48
chr4	99946871	100216496	269626	*	wc-ww	NW150519-XI_49	2	NW150519-XI_49
chr9	34066386	34337585	271200	*	wc-cc	NW150519-XI_49	2	NW150519-XI_49
chr1	177288130	177478628	190499	*	ww-wc	NW150519-XI_50	2	NW150519-XI_50
chr12	116232682	116381246	148565	*	ww-wc	NW150519-XI_50	2	NW150519-XI_50
chr3	141465235	141723935	258701	*	cc-wc	NW150519-XI_50	2	NW150519-XI_50
chr4	160500730	160794660	293931	*	cc-wc	NW150519-XI_50	2	NW150519-XI_50
chr5	113798488	113993984	195497	*	cc-wc	NW150519-XI_50	2	NW150519-XI_50
chr7	101032173	101169384	137212	*	ww-wc	NW150519-XI_50	2	NW150519-XI_50
chr18	26417181	26698236	281056	*	wc-cc	NW150519-XI_51	2	NW150519-XI_51
chr1	80207721	80734531	526811	*	cc-wc	NW150519-XI_52	2	NW150519-XI_52
chr12	42513178	42686752	173575	*	wc-cc	NW150519-XI_52	2	NW150519-XI_52
chr17	68780255	69058307	278053	*	ww-wc	NW150519-XI_52	2	NW150519-XI_52
chr2	218429560	218657226	227667	*	cc-wc	NW150519-XI_52	2	NW150519-XI_52
chr19	35281100	35349916	68817	*	wc-ww	NW150519-XI_55	2	NW150519-XI_55
chr2	50426496	50474930	48435	*	wc-cc	NW150519-XI_55	2	NW150519-XI_55
chr2	134468747	134542285	73539	*	cc-wc	NW150519-XI_55	2	NW150519-XI_55
chr2	188193216	188298130	104915	*	wc-cc	NW150519-XI_55	2	NW150519-XI_55
chr3	28152107	28225738	73632	*	cc-wc	NW150519-XI_55	2	NW150519-XI_55
chr9	29205257	29299418	94162	*	wc-cc	NW150519-XI_55	2	NW150519-XI_55
chr13	101681913	102351850	669938	*	ww-wc	NW150519-XI_56	2	NW150519-XI_56
chr4	129703304	129917509	214206	*	wc-cc	NW150519-XI_57	2	NW150519-XI_57
chr5	152783352	153063284	279933	*	wc-ww	NW150519-XI_57	2	NW150519-XI_57
chr6	41570836	41723055	152220	*	ww-wc	NW150519-XI_57	2	NW150519-XI_57
chr7	35689586	36181544	491959	*	cc-wc	NW150519-XI_57	2	NW150519-XI_57
chr12	57249280	57744233	494954	*	wc-ww	NW150519-XI_60	2	NW150519-XI_60
chr12	72294206	73007035	712830	*	ww-wc	NW150519-XI_60	2	NW150519-XI_60
chr18	59688781	60219115	530335	*	cc-wc	NW150519-XI_60	2	NW150519-XI_60
chr5	39528793	40396706	867914	*	ww-wc	NW150519-XI_60	2	NW150519-XI_60
chr9	114236226	114424861	188636	*	cc-wc	NW150519-XI_60	2	NW150519-XI_60
chr5	147259963	147367377	107415	*	ww-wc	NW150519-XI_62	2	NW150519-XI_62
chr5	174077479	174183036	105558	*	wc-ww	NW150519-XI_62	2	NW150519-XI_62
chr8	67330779	67665839	335061	*	wc-cc	NW150519-XI_62	2	NW150519-XI_62
chr8	144053569	144184803	131235	*	cc-wc	NW150519-XI_62	2	NW150519-XI_62
chr1	197210449	197381051	170603	*	wc-cc	NW150519-XI_63	2	NW150519-XI_63
chr10	71507296	71573146	65851	*	wc-ww	NW150519-XI_63	2	NW150519-XI_63
chr8	12019077	12811929	792853	*	cc-wc	NW150519-XI_63	2	NW150519-XI_63
chr11	85239853	85455493	215641	*	cc-wc	NW150519-XI_64	2	NW150519-XI_64
chr11	96577144	96754207	177064	*	wc-ww	NW150519-XI_64	2	NW150519-XI_64
chr2	159448200	159650438	202239	*	wc-cc	NW150519-XI_64	2	NW150519-XI_64
chr2	203983456	204180819	197364	*	cc-wc	NW150519-XI_64	2	NW150519-XI_64
chr21	32297185	32490545	193361	*	ww-wc	NW150519-XI_64	2	NW150519-XI_64
chrX	53267368	53431695	164328	*	cc-wc	NW150519-XI_64	2	NW150519-XI_64
chr1	93535331	93705545	170215	*	cc-wc	NW150519-XI_66	2	NW150519-XI_66
chr12	111493817	111754612	260796	*	cc-wc	NW150519-XI_66	2	NW150519-XI_66
chr4	1224544	1384159	159616	*	wc-cc	NW150519-XI_66	2	NW150519-XI_66
chr4	5832040	5949323	117284	*	cc-wc	NW150519-XI_66	2	NW150519-XI_66
chr15	70218521	70272262	53742	*	wc-ww	NW150519-XI_67	2	NW150519-XI_67
chr3	147239934	147653802	413869	*	ww-wc	NW150519-XI_67	2	NW150519-XI_67
chr9	96513530	96747529	234000	*	wc-ww	NW150519-XI_67	2	NW150519-XI_67
chrX	80939017	81421346	482330	*	cc-wc	NW150519-XI_67	2	NW150519-XI_67
chr3	139656184	139771783	115600	*	ww-wc	NW150519-XI_69	2	NW150519-XI_69
chr5	75531057	75892794	361738	*	ww-wc	NW150519-XI_69	2	NW150519-XI_69
chr6	91992271	92154041	161771	*	wc-cc	NW150519-XI_69	2	NW150519-XI_69
chr17	37542448	37849389	306942	*	wc-ww	NW150519-XI_70	2	NW150519-XI_70
chr2	7336009	7749057	413049	*	ww-wc	NW150519-XI_70	2	NW150519-XI_70
chr8	35404355	35873993	469639	*	ww-wc	NW150519-XI_70	2	NW150519-XI_70
chr1	224911590	225331680	420091	*	wc-ww	NW150519-XI_71	2	NW150519-XI_71
chr12	49669386	49922637	253252	*	ww-wc	NW150519-XI_71	2	NW150519-XI_71
chr10	65084063	66325639	1241577	*	cc-wc	NW150519-XI_72	2	NW150519-XI_72
chr2	221053372	221482520	429149	*	wc-cc	NW150519-XI_72	2	NW150519-XI_72
chr4	27118274	27521466	403193	*	cc-wc	NW150519-XI_72	2	NW150519-XI_72
chr10	117364706	117529657	164952	*	cc-wc	NW150519-XI_73	2	NW150519-XI_73
chr19	36858799	37109144	250346	*	wc-cc	NW150519-XI_73	2	NW150519-XI_73
chr5	18603529	18820203	216675	*	wc-ww	NW150519-XI_73	2	NW150519-XI_73
chr1	21640719	21847600	206882	*	wc-cc	NW150519-XI_75	2	NW150519-XI_75
chr12	7077477	7283880	206404	*	ww-wc	NW150519-XI_75	2	NW150519-XI_75
chr14	94161082	94340607	179526	*	ww-wc	NW150519-XI_75	2	NW150519-XI_75
chr6	18696866	18909451	212586	*	cc-wc	NW150519-XI_75	2	NW150519-XI_75
chr8	116276177	116503087	226911	*	wc-ww	NW150519-XI_75	2	NW150519-XI_75
chrX	152541762	152910577	368816	*	wc-cc	NW150519-XI_75	2	NW150519-XI_75
chr2	47868895	48444272	575378	*	wc-cc	NW150519-XI_76	2	NW150519-XI_76
chr20	17069694	17281956	212263	*	wc-cc	NW150519-XI_76	2	NW150519-XI_76
chr4	62848439	63896114	1047676	*	wc-ww	NW150519-XI_76	2	NW150519-XI_76
chr7	98526331	98686196	159866	*	ww-wc	NW150519-XI_76	2	NW150519-XI_76
chr5	172077055	172506459	429405	*	wc-ww	NW150519-XI_77	2	NW150519-XI_77
chr11	26994459	27131519	137061	*	cc-wc	NW150519-XI_78	2	NW150519-XI_78
chr11	95417250	95756107	338858	*	cc-wc	NW150519-XI_79	2	NW150519-XI_79
chr7	22376736	22773803	397068	*	wc-ww	NW150519-XI_79	2	NW150519-XI_79
chr10	82710332	82759106	48775	*	ww-wc	NW150519-XI_80	2	NW150519-XI_80
chr17	43605760	43656858	51099	*	wc-ww	NW150519-XI_80	2	NW150519-XI_80
chr22	46610256	46827462	217207	*	wc-ww	NW150519-XI_81	2	NW150519-XI_81
chr5	97092288	97342143	249856	*	ww-wc	NW150519-XI_81	2	NW150519-XI_81
chr13	60233164	60399214	166051	*	wc-cc	NW150519-XI_82	2	NW150519-XI_82
chr7	150383455	150585036	201582	*	cc-wc	NW150519-XI_82	2	NW150519-XI_82
chr8	78078669	78385322	306654	*	wc-cc	NW150519-XI_82	2	NW150519-XI_82
chrX	74938694	75397919	459226	*	wc-cc	NW150519-XI_82	2	NW150519-XI_82
chr2	16634072	16747562	113491	*	ww-wc	NW150519-XI_83	2	NW150519-XI_83
chr2	77441590	78109336	667747	*	wc-cc	NW150519-XI_83	2	NW150519-XI_83
chr4	87117063	88598656	1481594	*	ww-wc	NW150519-XI_83	2	NW150519-XI_83
chr15	24890146	25053202	163057	*	wc-cc	NW150519-XI_85	2	NW150519-XI_85
chr2	36382379	36587108	204730	*	wc-ww	NW150519-XI_85	2	NW150519-XI_85
chr3	135925850	136051317	125468	*	cc-wc	NW150519-XI_85	2	NW150519-XI_85
chr1	36918804	37029994	111191	*	wc-cc	NW150519-XI_87	2	NW150519-XI_87
chr3	102356936	102753706	396771	*	ww-wc	NW150519-XI_87	2	NW150519-XI_87
chr5	115111199	115350283	239085	*	ww-wc	NW150519-XI_87	2	NW150519-XI_87
chr6	130851394	131268450	417057	*	cc-wc	NW150519-XI_87	2	NW150519-XI_87
chr14	64738658	64952402	213745	*	wc-ww	NW150519-XI_90	2	NW150519-XI_90
chr5	165658372	166038663	380292	*	ww-wc	NW150519-XI_90	2	NW150519-XI_90
chr1	77604947	78042953	438007	*	cc-wc	NW150519-XI_94	2	NW150519-XI_94
chr1	204934896	204976848	41953	*	wc-ww	NW150519-XI_94	2	NW150519-XI_94
chr15	100733285	101315965	582681	*	wc-ww	NW150519-XI_94	2	NW150519-XI_94
